******,******,******,학년,교과/구분,개설대학,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,2,전공,FPST358001,고분자재료학,3,3,0,박병대,월5B/6A/6B/수5B/6A/6B,월13:30 ~ 15:00/수13:30 ~ 15:00,농대3호관-425,30,16,13,Y,(한국어+영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,2,전공,FPST433001,세포벽생화학,3,3,0,엄태진,화2B/3A/3B/목2B/3A/3B,화10:30 ~ 12:00/목10:30 ~ 12:00,농대3호관-425,30,16,14,Y,(한국어+영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,2,전공,FPST542001,임산제조공정,3,3,0,이중명,월8B/9A/9B/수8B/9A/9B,월16:30 ~ 18:00/수16:30 ~ 18:00,농대3호관-425,30,14,12,Y,(영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,3,전공,FPST318001,목질접착론및실험,3,2,2,박병대,월2A/2B/월3A/3B/수2A/2B/수3A/3B,월10:00 ~ 11:00/월11:00 ~ 12:00/수10:00 ~ 11:00/수11:00 ~ 12:00,농대3호관-431,30,7,7,Y,(한국어+영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,3,전공,FPST420001,바이오매스에너지,3,3,0,김강재,화2B/3A/3B/목2B/3A/3B,화10:30 ~ 12:00/목10:30 ~ 12:00,농대3호관-431,30,16,11,Y,(영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,3,전공,FPST446001,목재건조학,3,3,0,이원희,월7A/7B/8A/수7A/7B/8A,월15:00 ~ 16:30/수15:00 ~ 16:30,농대3호관-431,30,14,10,Y,(영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,3,전공,FPST463001,임산공학실습및실무,2,0,4,엄태진/이원희/박병대/이중명/김강재,월10A/10B/월11A/11B/월12A/12B/화10A/10B/화11A/11B/화12A/12B/수10A/10B/수11A/11B/수12A/12B/목10A/10B/목11A/11B/목12A/12B/금10A/10B/금11A/11B/금12A/12B,월18:00 ~ 19:00/월19:00 ~ 20:00/월20:00 ~ 21:00/화18:00 ~ 19:00/화19:00 ~ 20:00/화20:00 ~ 21:00/수18:00 ~ 19:00/수19:00 ~ 20:00/수20:00 ~ 21:00/목18:00 ~ 19:00/목19:00 ~ 20:00/목20:00 ~ 21:00/금18:00 ~ 19:00/금19:00 ~ 20:00/금20:00 ~ 21:00,농대3호관-414///농대3호관-424///농대3호관-410///농대3호관-405///농대3호관-411,30,20,15,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,3,전공,FPST543001,제지공학 및 물성실험,3,2,2,이중명,월5A/5B/월6A/6B/수5A/5B/수6A/6B,월13:00 ~ 14:00/월14:00 ~ 15:00/수13:00 ~ 14:00/수14:00 ~ 15:00,농대3호관-431,30,10,9,Y,(영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,3,교과교육,TCHR541001,식물자원·조경교재연구및지도법,3,3,0,김성겸/이형숙,화10A/10B/11A/화11B/12A/12B,화18:00 ~ 19:30/화19:30 ~ 21:00,농대4호관(농업생명과학관)-403,20,6,4,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,4,전공,FPST458001,지류가공학,3,3,0,이중명,금5B/6A/6B/금7A/7B/8A,금13:30 ~ 15:00/금15:00 ~ 16:30,농대3호관-425,30,12,10,Y,(영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,4,전공,FPST515001,지류문화재및보존학,3,3,0,엄태진,화5B/6A/6B/목5B/6A/6B,화13:30 ~ 15:00/목13:30 ~ 15:00,농대3호관-425,30,21,15,Y,(영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,4,전공,FPST541001,임산비즈니스,3,3,0,김강재,화7A/7B/8A/목7A/7B/8A,화15:00 ~ 16:30/목15:00 ~ 16:30,농대3호관-425,30,21,15,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,4,전공,FPST550001,지속가능환경신소재,3,3,0,박병대,월7A/7B/8A/수7A/7B/8A,월15:00 ~ 16:30/수15:00 ~ 16:30,농대3호관-425,30,9,7,Y,(영어),대면,
대학,농업생명과학대학,산림과학.조경학부 임산공학전공,4,교과교육,TCHR481001,식물자원·조경 논리 및 논술지도,3,3,0,김윤하/정태열/빈철구,수10A/10B/11A/수11B/12A/12B,수18:00 ~ 19:30/수19:30 ~ 21:00,농대4호관(농업생명과학관)-404,20,7,5,Y,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,농업생명과학대학,산림과학.조경학부 임학전공,2,전공필수,FORE215001,수목학 및 실습 Ⅱ,3,2,2,오승환,월5A/5B/월6A/6B/수2A/2B/수3A/3B,월13:00 ~ 14:00/월14:00 ~ 15:00/수10:00 ~ 11:00/수11:00 ~ 12:00,농대1호관-427,40,40,40,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,2,전공,FORE491001,산림토양학 및 실습,3,2,2,오승환,월8A/8B/월9A/9B/수5A/5B/수6A/6B,월16:00 ~ 17:00/월17:00 ~ 18:00/수13:00 ~ 14:00/수14:00 ~ 15:00,농대1호관-427,40,26,25,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,2,전공,FORE492001,산림자원조사론 및 실습,3,2,2,박주원,수7A/7B/수8A/8B/수9A/9B/수10A/10B,수15:00 ~ 16:00/수16:00 ~ 17:00/수17:00 ~ 18:00/수18:00 ~ 19:00,농대1호관-427,24,23,23,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,2,전공,FORE503001,산림수문학 및 실습,3,2,2,박상준,화6A/6B/화7A/7B/목6A/6B/목7A/7B,화14:00 ~ 15:00/화15:00 ~ 16:00/목14:00 ~ 15:00/목15:00 ~ 16:00,농대1호관-427,40,35,30,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,2,전공필수,FORE504001,산림휴양관리학 및 실습,3,2,2,한상열,화2A/2B/화3A/3B/목2A/2B/목3A/3B,화10:00 ~ 11:00/화11:00 ~ 12:00/목10:00 ~ 11:00/목11:00 ~ 12:00,농대1호관-417,40,40,39,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,3,교양,CLTR210019,명저읽기와 토론,3,3,0,한상열,화8B/9A/9B/목8B/9A/9B,화16:30 ~ 18:00/목16:30 ~ 18:00,농대1호관-417,30,4,2,Y,인문교양,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,3,전공,FORE497001,산림미생물학 및 실험,3,2,2,강준원,월5A/5B/월6A/6B/수5A/5B/수6A/6B,월13:00 ~ 14:00/월14:00 ~ 15:00/수13:00 ~ 14:00/수14:00 ~ 15:00,농대1호관-417,40,10,4,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,3,전공,FORE499001,산림토목공학 및 실습,3,2,2,박상준,화2A/2B/화3A/3B/목2A/2B/목3A/3B,화10:00 ~ 11:00/화11:00 ~ 12:00/목10:00 ~ 11:00/목11:00 ~ 12:00,농대1호관-427,40,3,4,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,3,전공,FORE501001,산림생물공학 및 실험,3,2,2,강준원,월8A/8B/월9A/9B/수8A/8B/수9A/9B,월16:00 ~ 17:00/월17:00 ~ 18:00/수16:00 ~ 17:00/수17:00 ~ 18:00,농대1호관-417,40,9,6,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,3,전공,FORE502001,산림정책학,3,3,0,박주원,월2B/3A/3B/수1A/1B/2A,월10:30 ~ 12:00/수09:00 ~ 10:30,농대1호관-417,25,20,10,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,3,전공,FORE505001,산림생태관광학 및 실습,3,2,2,한상열,화6A/6B/화7A/7B/목6A/6B/목7A/7B,화14:00 ~ 15:00/화15:00 ~ 16:00/목14:00 ~ 15:00/목15:00 ~ 16:00,농대1호관-417,40,20,11,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,3,교과교육,TCHR541001,식물자원·조경교재연구및지도법,3,3,0,김성겸/이형숙,화10A/10B/11A/화11B/12A/12B,화18:00 ~ 19:30/화19:30 ~ 21:00,농대4호관(농업생명과학관)-403,20,6,4,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 임학전공,4,전공,FORE514001,해외 산림자원 및 임업,3,3,0,박주원,월5B/6A/6B/월7A/7B/8A,월13:30 ~ 15:00/월15:00 ~ 16:30,농대1호관-425,20,2,1,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,4,전공,FORE585001,임학실습 Ⅱ,1,0,2,김병구,토1A/1B/토2A/2B/토3A/3B/토5A/5B/토6A/6B/토7A/7B/토8A/8B/토9A/9B,토09:00 ~ 10:00/토10:00 ~ 11:00/토11:00 ~ 12:00/토13:00 ~ 14:00/토14:00 ~ 15:00/토15:00 ~ 16:00/토16:00 ~ 17:00/토17:00 ~ 18:00,(교외강의실) 현장견학지-,40,11,9,Y,,,
대학,농업생명과학대학,산림과학.조경학부 임학전공,4,교과교육,TCHR481001,식물자원·조경 논리 및 논술지도,3,3,0,김윤하/정태열/빈철구,수10A/10B/11A/수11B/12A/12B,수18:00 ~ 19:30/수19:30 ~ 21:00,농대4호관(농업생명과학관)-404,20,7,5,Y,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,2,전공,LARC232001,조경시공학,3,3,0,엄정희,월5B/6A/6B/수5B/6A/6B,월13:30 ~ 15:00/수13:30 ~ 15:00,농대1호관-521,40,40,41,Y,(한국어+영어),대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,2,전공,LARC240001,조경컴퓨터그래픽실습,3,2,2,박종완,금1A/1B/금2A/2B/금3A/3B/금4A/4B,금09:00 ~ 10:00/금10:00 ~ 11:00/금11:00 ~ 12:00/금12:00 ~ 13:00,농대1호관-519,20,20,27,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,2,전공,LARC240002,조경컴퓨터그래픽실습,3,2,2,박종완,금6A/6B/금7A/7B/금8A/8B/금9A/9B,금14:00 ~ 15:00/금15:00 ~ 16:00/금16:00 ~ 17:00/금17:00 ~ 18:00,농대1호관-519,20,15,9,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,2,전공,LARC255001,정원설계 및 실습,3,2,2,정태열,목1A/1B/목2A/2B/목3A/3B/목4A/4B,목09:00 ~ 10:00/목10:00 ~ 11:00/목11:00 ~ 12:00/목12:00 ~ 13:00,농대1호관-507,30,29,28,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,2,전공,LARC312001,조경디자인이론,3,3,0,이형숙,월1A/1B/2A/수2B/3A/3B,월09:00 ~ 10:30/수10:30 ~ 12:00,농대1호관-507,40,34,27,Y,(한국어+영어),대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,3,전공,LARC238001,환경설계스튜디오,3,2,2,이형숙,화1A/1B/화2A/2B/화3A/3B/화4A/4B,화09:00 ~ 10:00/화10:00 ~ 11:00/화11:00 ~ 12:00/화12:00 ~ 13:00,농대1호관-507,30,20,18,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,3,전공,LARC261001,경관생태학,3,3,0,나정화,수1A/1B/2A/금2B/3A/3B,수09:00 ~ 10:30/금10:30 ~ 12:00,농대1호관-521,40,33,29,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,3,전공,LARC340001,조경측량 및 적산,3,3,0,엄정희,월7A/7B/8A/수7A/7B/8A,월15:00 ~ 16:30/수15:00 ~ 16:30,농대1호관-521,40,28,23,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,3,전공,LARC364001,동양조경사,3,3,0,정태열,화7A/7B/8A/목7A/7B/8A,화15:00 ~ 16:30/목15:00 ~ 16:30,농대1호관-521,40,28,27,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,3,교과교육,TCHR541001,식물자원·조경교재연구및지도법,3,3,0,김성겸/이형숙,화10A/10B/11A/화11B/12A/12B,화18:00 ~ 19:30/화19:30 ~ 21:00,농대4호관(농업생명과학관)-403,20,6,4,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,4,전공,LARC264001,경관생태계획론,3,3,0,나정화,화1A/1B/2A/목2B/3A/3B,화09:00 ~ 10:30/목10:30 ~ 12:00,농대1호관-521,40,14,12,Y,,대면,
대학,농업생명과학대학,산림과학.조경학부 조경학전공,4,교과교육,TCHR481001,식물자원·조경 논리 및 논술지도,3,3,0,김윤하/정태열/빈철구,수10A/10B/11A/수11B/12A/12B,수18:00 ~ 19:30/수19:30 ~ 21:00,농대4호관(농업생명과학관)-404,20,7,5,Y,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,ACHE392002,기초생화학,3,3,0,김원찬,화5B/6A/6B/목5B/6A/6B,화13:30 ~ 15:00/목13:30 ~ 15:00,농대1호관-402,40,40,48,Y,(한국어+영어),대면,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,ACHE404001,생명유기화학,3,3,0,이성은,화1A/1B/2A/목1A/1B/2A,화09:00 ~ 10:30/목09:00 ~ 10:30,농대1호관-402,40,37,33,Y,(영어),대면,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,AGBL314001,미생물학개론,3,3,0,신재호,화2B/3A/3B/목2B/3A/3B,화10:30 ~ 12:00/목10:30 ~ 12:00,농대1호관-402,48,48,48,Y,(한국어+영어),대면,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,COME301001,이산수학,3,3,0,김진욱,목10A/10B/11A/목11B/12A/12B,목18:00 ~ 19:30/목19:30 ~ 21:00,IT대학4호관(제2학생회관)-104,60,59,60,Y,,,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,COME331013,자료구조,3,3,0,정기숙,화10A/10B/11A/화11B/12A/12B,화18:00 ~ 19:30/화19:30 ~ 21:00,IT대학4호관(제2학생회관)-104,40,40,40,Y,,대면,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,COME331014,자료구조,3,3,0,정기숙,월10A/10B/11A/월11B/12A/12B,월18:00 ~ 19:30/월19:30 ~ 21:00,IT대학4호관(제2학생회관)-104,40,40,61,Y,,대면,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,COMP217001,자바프로그래밍,3,2,2,배준현,화10A/10B/화11A/11B/화12A/12B/화13A/13B,화18:00 ~ 19:00/화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,IT대학4호관(제2학생회관)-106,40,35,32,Y,,,
대학,농업생명과학대학,생물정보학융합전공 ,2,융합전공,COMP217002,자바프로그래밍,3,2,2,배준현,수10A/10B/수11A/11B/수12A/12B/수13A/13B,수18:00 ~ 19:00/수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,IT대학4호관(제2학생회관)-106,40,38,25,Y,,,
대학,농업생명과학대학,생물정보학융합전공 ,3,융합전공,BIIN212001,생물정보학의 기초,3,3,0,신재호,월2B/3A/3B/수2B/3A/3B,월10:30 ~ 12:00/수10:30 ~ 12:00,농대1호관-402,45,45,45,Y,(한국어+영어),대면,
대학,농업생명과학대학,생물정보학융합전공 ,3,융합전공,COMP328001,모바일앱프로그래밍1,3,2,2,정창수,월10A/10B/월11A/11B/월12A/12B/월13A/13B,월18:00 ~ 19:00/월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,IT대학4호관(제2학생회관)-106,40,40,35,Y,,,
대학,농업생명과학대학,생물정보학융합전공 ,4,융합전공,COMP224006,소프트웨어설계,3,3,0,김진욱,화7A/7B/8A/목7A/7B/8A,화15:00 ~ 16:30/목15:00 ~ 16:30,IT융복합관(IT융복합공학관)-342,40,38,30,Y,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,농업생명과학대학,스마트팜공학융합전공 ,,융합전공,AMEN254001,기계제도 및 CAD,3,2,2,장은숙,월7A/7B/월8A/8B/월9A/9B/월10A/10B,월15:00 ~ 16:00/월16:00 ~ 17:00/월17:00 ~ 18:00/월18:00 ~ 19:00,농대4호관(농업생명과학관)-612,26,26,44,Y,,대면,
대학,농업생명과학대학,스마트팜공학융합전공 ,,융합전공,AMEN313001,생물생산기계학,3,3,0,홍동혁,화7A/7B/화8A/8B/화9A/9B,화15:00 ~ 16:00/화16:00 ~ 17:00/화17:00 ~ 18:00,농대4호관(농업생명과학관)-612,30,24,20,Y,,대면,
대학,농업생명과학대학,스마트팜공학융합전공 ,,융합전공,AMEN323001,생물가공시스템공학 및 실습,3,2,2,하유신/김영수,월5A/5B/월6A/6B/수5A/5B/수6A/6B,월13:00 ~ 14:00/월14:00 ~ 15:00/수13:00 ~ 14:00/수14:00 ~ 15:00,농대4호관(농업생명과학관)-214,30,22,17,Y,,대면,
대학,농업생명과학대학,스마트팜공학융합전공 ,,융합전공,AMEN416001,생물생산시설환경제어 및 실습,3,2,2,박두산,화5A/5B/화6A/6B/목5A/5B/목6A/6B,화13:00 ~ 14:00/화14:00 ~ 15:00/목13:00 ~ 14:00/목14:00 ~ 15:00,농대4호관(농업생명과학관)-303,30,13,10,Y,(영어),대면,
대학,농업생명과학대학,스마트팜공학융합전공 ,,융합전공,SMFA212001,스마트팜기반조성학,3,3,0,변용훈/이현우/최경숙,화7A/7B/화8A/8B/화9A/9B,화15:00 ~ 16:00/화16:00 ~ 17:00/화17:00 ~ 18:00,농대2호관-112,30,6,3,Y,,대면,
대학,농업생명과학대학,스마트팜공학융합전공 ,2,융합전공,COME301001,이산수학,3,3,0,김진욱,목10A/10B/11A/목11B/12A/12B,목18:00 ~ 19:30/목19:30 ~ 21:00,IT대학4호관(제2학생회관)-104,60,59,60,Y,,,
대학,농업생명과학대학,스마트팜공학융합전공 ,2,융합전공,COME331013,자료구조,3,3,0,정기숙,화10A/10B/11A/화11B/12A/12B,화18:00 ~ 19:30/화19:30 ~ 21:00,IT대학4호관(제2학생회관)-104,40,40,40,Y,,대면,
대학,농업생명과학대학,스마트팜공학융합전공 ,2,융합전공,COME331014,자료구조,3,3,0,정기숙,월10A/10B/11A/월11B/12A/12B,월18:00 ~ 19:30/월19:30 ~ 21:00,IT대학4호관(제2학생회관)-104,40,40,61,Y,,대면,
대학,농업생명과학대학,스마트팜공학융합전공 ,2,융합전공,COMP217001,자바프로그래밍,3,2,2,배준현,화10A/10B/화11A/11B/화12A/12B/화13A/13B,화18:00 ~ 19:00/화19:00 ~ 20:00/화20:00 ~ 21:00/화21:00 ~ 22:00,IT대학4호관(제2학생회관)-106,40,35,32,Y,,,
대학,농업생명과학대학,스마트팜공학융합전공 ,2,융합전공,COMP217002,자바프로그래밍,3,2,2,배준현,수10A/10B/수11A/11B/수12A/12B/수13A/13B,수18:00 ~ 19:00/수19:00 ~ 20:00/수20:00 ~ 21:00/수21:00 ~ 22:00,IT대학4호관(제2학생회관)-106,40,38,25,Y,,,
대학,농업생명과학대학,스마트팜공학융합전공 ,3,융합전공,ACEN415001,저수지공학및설계,3,2,2,최경숙,월5A/5B/월6A/6B/수5A/5B/수6A/6B,월13:00 ~ 14:00/월14:00 ~ 15:00/수13:00 ~ 14:00/수14:00 ~ 15:00,농대2호관-109,25,25,30,Y,,,
대학,농업생명과학대학,스마트팜공학융합전공 ,3,융합전공,ACEN546001,농촌상하수도공학및설계,3,2,2,김현수,수7A/7B/수8A/8B/수9A/9B/수10A/10B,수15:00 ~ 16:00/수16:00 ~ 17:00/수17:00 ~ 18:00/수18:00 ~ 19:00,농대2호관-402,45,27,26,Y,,,
대학,농업생명과학대학,스마트팜공학융합전공 ,3,융합전공,COMP328001,모바일앱프로그래밍1,3,2,2,정창수,월10A/10B/월11A/11B/월12A/12B/월13A/13B,월18:00 ~ 19:00/월19:00 ~ 20:00/월20:00 ~ 21:00/월21:00 ~ 22:00,IT대학4호관(제2학생회관)-106,40,40,35,Y,,,
대학,농업생명과학대학,스마트팜공학융합전공 ,4,융합전공,ACEN467001,농업시설공학 및 설계,3,2,2,이현우,화5A/5B/화6A/6B/수5A/5B/수6A/6B,화13:00 ~ 14:00/화14:00 ~ 15:00/수13:00 ~ 14:00/수14:00 ~ 15:00,농대2호관-112,25,25,23,Y,,,
대학,농업생명과학대학,스마트팜공학융합전공 ,4,융합전공,COMP224006,소프트웨어설계,3,3,0,김진욱,화7A/7B/8A/목7A/7B/8A,화15:00 ~ 16:30/목15:00 ~ 16:30,IT융복합관(IT융복합공학관)-342,40,38,30,Y,,대면,
******,******,******,학년,교과/구분,교과목/번호,교과목명,학점,강의,실습,담당/교수,강의시간,강의시간/(실제시간),강의실,수강/정원,수강/신청,수강꾸러미/신청,수강꾸러미/신청가능여부,비고,강의방식,
대학,농업생명과학대학,식품공학부 ,1,전공,CHEM504001,유기화학,3,3,0,정성근,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,농대1호관-323,70,62,53,Y,,대면,
대학,농업생명과학대학,식품공학부 ,1,전공,CHEM504002,유기화학,3,3,0,최덕영,화2B/3A/3B/목1A/1B/2A,화10:30 ~ 12:00/목09:00 ~ 10:30,농대3호관-522,70,69,60,Y,(한국어+영어),대면,
